Order ID, Amount , Profit ,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month
B-25849,"$2,901 ","$1,411 ",2,Office Supplies,Paper,Debit Card,11-Jan-23,Sheri Berg,California,Los Angeles,2023-01
B-25849,"$6,934 ","$1,152 ",6,Office Supplies,Pens,Credit Card,26-Oct-21,William Russell,Texas,Austin,2021-10
B-25849,"$6,934 ","$1,152 ",6,Office Supplies,Pens,Credit Card,11-Jan-23,Sheri Berg,California,Los Angeles,2023-01
B-25829,"$9,640 ","$2,606 ",2,Furniture,Bookcases,Credit Card,31-Oct-21,Anthony Barnett,Illinois,Peoria,2021-10
B-26065,"$7,930 ","$1,981 ",13,Furniture,Chairs,Credit Card,04-May-23,Kaitlyn Flores,Ohio,Cleveland,2023-05
B-26065,"$7,930 ","$1,981 ",13,Furniture,Chairs,Credit Card,09-Aug-24,Rebecca Owen,Illinois,Springfield,2024-08
B-25267,"$9,894 ",$829 ,1,Office Supplies,Binders,COD,21-Aug-22,Michael Bell,California,San Diego,2022-08
B-25267,"$4,534 ","$2,235 ",4,Furniture,Tables,COD,21-Aug-22,Michael Bell,California,San Diego,2022-08
B-25972,"$4,911 ",$186 ,20,Electronics,Phones,Debit Card,19-Jun-22,Willie Huynh,New York,Buffalo,2022-06
B-25972,$531 ,$189 ,20,Furniture,Bookcases,Debit Card,19-Jun-22,Willie Huynh,New York,Buffalo,2022-06
B-25511,"$9,707 ","$3,483 ",10,Electronics,Electronic Games,EMI,29-Jan-25,Samuel Hayes,Illinois,Peoria,2025-01
B-25511,"$8,521 ","$2,584 ",7,Office Supplies,Paper,COD,29-Jan-25,Samuel Hayes,Illinois,Peoria,2025-01
B-25744,"$8,438 ","$3,427 ",12,Office Supplies,Binders,Credit Card,14-Jan-22,Sherry Tran,New York,Buffalo,2022-01
B-25744,"$1,689 ",$109 ,9,Electronics,Electronic Games,UPI,14-Jan-22,Sherry Tran,New York,Buffalo,2022-01
B-25744,"$3,936 ","$1,626 ",14,Office Supplies,Paper,COD,14-Jan-22,Sherry Tran,New York,Buffalo,2022-01
B-26805,"$7,664 ","$1,753 ",19,Electronics,Phones,Debit Card,15-Jun-23,Heather Gray,Ohio,Cincinnati,2023-06
B-25620,$721 ,$258 ,13,Electronics,Laptops,Debit Card,18-Oct-23,Benjamin Meadows,Illinois,Peoria,2023-10
B-25620,$721 ,$258 ,13,Electronics,Laptops,Debit Card,13-Jun-22,Micheal Graham,New York,Buffalo,2022-06
B-25620,"$8,364 ","$3,055 ",17,Electronics,Laptops,Credit Card,18-Oct-23,Benjamin Meadows,Illinois,Peoria,2023-10
B-25620,"$8,364 ","$3,055 ",17,Electronics,Laptops,Credit Card,13-Jun-22,Micheal Graham,New York,Buffalo,2022-06
B-25620,"$5,234 ","$2,021 ",15,Furniture,Bookcases,EMI,18-Oct-23,Benjamin Meadows,Illinois,Peoria,2023-10
B-25620,"$5,234 ","$2,021 ",15,Furniture,Bookcases,EMI,13-Jun-22,Micheal Graham,New York,Buffalo,2022-06
B-25325,"$3,944 ","$1,559 ",18,Electronics,Phones,Credit Card,12-Jun-24,Jean Jackson,California,San Francisco,2024-06
B-25325,"$6,711 ","$1,045 ",12,Office Supplies,Pens,Credit Card,12-Jun-24,Jean Jackson,California,San Francisco,2024-06
B-25325,"$5,031 ",$714 ,4,Furniture,Tables,Credit Card,12-Jun-24,Jean Jackson,California,San Francisco,2024-06
B-25325,"$6,295 ","$2,469 ",14,Office Supplies,Binders,EMI,12-Jun-24,Jean Jackson,California,San Francisco,2024-06
B-25131,"$9,654 ","$4,111 ",1,Office Supplies,Paper,UPI,27-Jun-22,Timothy Murphy,California,San Francisco,2022-06
B-25131,"$3,112 ","$1,065 ",20,Office Supplies,Binders,COD,27-Jun-22,Timothy Murphy,California,San Francisco,2022-06
B-26654,"$7,838 ","$1,142 ",13,Electronics,Phones,UPI,18-Feb-21,Mrs. Jennifer Lewis,California,San Francisco,2021-02
B-26654,"$9,300 ","$3,146 ",6,Electronics,Phones,Credit Card,18-Feb-21,Mrs. Jennifer Lewis,California,San Francisco,2021-02
B-26654,"$1,733 ",$133 ,17,Office Supplies,Paper,Debit Card,18-Feb-21,Mrs. Jennifer Lewis,California,San Francisco,2021-02
B-26195,$874 ,$235 ,15,Office Supplies,Binders,Debit Card,29-May-23,Bryan Brown,New York,Rochester,2023-05
B-26195,$874 ,$235 ,15,Office Supplies,Binders,Debit Card,04-Jun-21,Christopher Johnson,Florida,Miami,2021-06
B-25842,"$1,248 ",$584 ,13,Office Supplies,Pens,EMI,22-Jan-24,Christina Conner,Ohio,Columbus,2024-01
B-25842,"$1,248 ",$584 ,13,Office Supplies,Pens,EMI,27-Dec-22,Luis Luna,California,San Francisco,2022-12
B-25842,"$3,669 ",$154 ,14,Office Supplies,Markers,EMI,22-Jan-24,Christina Conner,Ohio,Columbus,2024-01
B-25842,"$3,669 ",$154 ,14,Office Supplies,Markers,EMI,27-Dec-22,Luis Luna,California,San Francisco,2022-12
B-25842,$514 ,$109 ,15,Office Supplies,Paper,Debit Card,22-Jan-24,Christina Conner,Ohio,Columbus,2024-01
B-25842,$514 ,$109 ,15,Office Supplies,Paper,Debit Card,27-Dec-22,Luis Luna,California,San Francisco,2022-12
B-25851,"$3,273 ",$85 ,16,Electronics,Phones,UPI,30-Mar-24,Julie Chavez,Ohio,Cincinnati,2024-03
B-25427,"$5,035 ","$2,008 ",2,Furniture,Chairs,COD,04-Apr-20,Richard Blair,Florida,Miami,2020-04
B-25427,"$7,702 ",$60 ,19,Electronics,Printers,UPI,04-Apr-20,Richard Blair,Florida,Miami,2020-04
B-25427,"$9,884 ","$4,446 ",7,Electronics,Printers,EMI,04-Apr-20,Richard Blair,Florida,Miami,2020-04
B-26224,"$5,564 ",$175 ,11,Electronics,Laptops,COD,22-Jan-23,Mitchell Lester,Illinois,Chicago,2023-01
B-26224,"$5,564 ",$175 ,11,Electronics,Laptops,COD,12-Apr-22,Mr. John Tyler PhD,Texas,Houston,2022-04
B-26224,"$5,564 ",$175 ,11,Electronics,Laptops,COD,13-Dec-23,Juan Kelly,Florida,Miami,2023-12
B-26224,"$3,953 ","$1,776 ",15,Electronics,Electronic Games,UPI,22-Jan-23,Mitchell Lester,Illinois,Chicago,2023-01
B-26224,"$3,953 ","$1,776 ",15,Electronics,Electronic Games,UPI,12-Apr-22,Mr. John Tyler PhD,Texas,Houston,2022-04
B-26224,"$3,953 ","$1,776 ",15,Electronics,Electronic Games,UPI,13-Dec-23,Juan Kelly,Florida,Miami,2023-12
B-26896,"$6,488 ","$1,591 ",18,Electronics,Printers,EMI,24-May-23,Morgan Mccarthy,Texas,Dallas,2023-05
B-26896,"$6,488 ","$1,591 ",18,Electronics,Printers,EMI,29-Nov-20,Morgan Sullivan,Texas,Houston,2020-11
B-26469,"$7,856 ","$3,699 ",17,Electronics,Electronic Games,UPI,24-Mar-21,Eric Clark,Florida,Orlando,2021-03
B-26469,"$1,165 ",$51 ,3,Office Supplies,Pens,EMI,24-Mar-21,Eric Clark,Florida,Orlando,2021-03
B-26219,"$9,386 ","$2,555 ",20,Office Supplies,Markers,Credit Card,19-Aug-20,Mark Padilla,California,San Diego,2020-08
B-26219,"$9,386 ","$2,555 ",20,Office Supplies,Markers,Credit Card,20-Oct-22,Anthony Lane,Ohio,Cleveland,2022-10
B-26119,"$3,956 ",$142 ,12,Office Supplies,Pens,Debit Card,20-Sep-23,Jeffrey Henderson,Florida,Tampa,2023-09
B-26119,"$3,956 ",$142 ,12,Office Supplies,Pens,Debit Card,26-Dec-24,Michelle Hardy,Texas,Dallas,2024-12
B-26119,"$6,449 ","$2,628 ",11,Furniture,Bookcases,EMI,20-Sep-23,Jeffrey Henderson,Florida,Tampa,2023-09
B-26119,"$6,449 ","$2,628 ",11,Furniture,Bookcases,EMI,26-Dec-24,Michelle Hardy,Texas,Dallas,2024-12
B-26988,"$6,255 ",$437 ,18,Office Supplies,Markers,COD,03-Dec-21,Ms. Barbara Cervantes,New York,Rochester,2021-12
B-26988,"$2,109 ",$681 ,20,Electronics,Electronic Games,UPI,03-Dec-21,Ms. Barbara Cervantes,New York,Rochester,2021-12
B-25596,"$6,707 ","$1,041 ",20,Electronics,Phones,Credit Card,14-Sep-21,Steven Proctor,Texas,Austin,2021-09
B-26845,"$7,633 ",$184 ,13,Office Supplies,Pens,COD,30-Sep-21,Shannon Patterson,Illinois,Springfield,2021-09
B-25099,$975 ,$224 ,18,Office Supplies,Pens,COD,22-Dec-21,William Valdez,California,San Diego,2021-12
B-25099,"$4,492 ","$1,450 ",7,Furniture,Tables,EMI,22-Dec-21,William Valdez,California,San Diego,2021-12
B-25099,"$7,957 ","$2,834 ",12,Furniture,Chairs,UPI,22-Dec-21,William Valdez,California,San Diego,2021-12
B-26153,"$4,906 ",$975 ,7,Furniture,Tables,Debit Card,18-May-22,Laura Yu,Texas,Houston,2022-05
B-25060,"$1,379 ",$250 ,3,Office Supplies,Pens,Credit Card,08-Oct-20,Jonathan Mcmillan,New York,Buffalo,2020-10
B-25060,"$4,244 ",$340 ,10,Electronics,Laptops,Debit Card,08-Oct-20,Jonathan Mcmillan,New York,Buffalo,2020-10
B-26572,"$5,911 ","$2,333 ",14,Furniture,Bookcases,EMI,20-Aug-22,Austin Davis,California,San Diego,2022-08
B-26572,"$5,911 ","$2,333 ",14,Furniture,Bookcases,EMI,25-Nov-24,Mark Roy,California,San Francisco,2024-11
B-26572,"$1,818 ",$738 ,11,Office Supplies,Markers,EMI,20-Aug-22,Austin Davis,California,San Diego,2022-08
B-26572,"$1,818 ",$738 ,11,Office Supplies,Markers,EMI,25-Nov-24,Mark Roy,California,San Francisco,2024-11
B-25919,"$2,140 ",$970 ,4,Office Supplies,Paper,Credit Card,30-Sep-20,Jillian Williams,California,San Diego,2020-09
B-25919,"$2,140 ",$970 ,4,Office Supplies,Paper,Credit Card,20-Feb-25,Rebekah Carter,Florida,Orlando,2025-02
B-25919,"$2,140 ",$970 ,4,Office Supplies,Paper,Credit Card,20-Mar-22,Jonathan Reed,California,San Francisco,2022-03
B-25919,"$2,670 ","$1,026 ",1,Electronics,Laptops,Debit Card,30-Sep-20,Jillian Williams,California,San Diego,2020-09
B-25919,"$2,670 ","$1,026 ",1,Electronics,Laptops,Debit Card,20-Feb-25,Rebekah Carter,Florida,Orlando,2025-02
B-25919,"$2,670 ","$1,026 ",1,Electronics,Laptops,Debit Card,20-Mar-22,Jonathan Reed,California,San Francisco,2022-03
B-26978,"$1,108 ",$167 ,18,Electronics,Laptops,Debit Card,07-Mar-25,Roger Harris,Illinois,Springfield,2025-03
B-26978,"$9,776 ","$3,750 ",9,Office Supplies,Binders,UPI,07-Mar-25,Roger Harris,Illinois,Springfield,2025-03
B-26978,$535 ,$72 ,6,Furniture,Bookcases,COD,07-Mar-25,Roger Harris,Illinois,Springfield,2025-03
B-26554,"$7,564 ","$3,463 ",5,Office Supplies,Paper,Credit Card,16-Jun-24,Louis Jimenez,Florida,Tampa,2024-06
B-26554,"$7,564 ","$3,463 ",5,Office Supplies,Paper,Credit Card,21-Nov-20,Jessica Jones,Illinois,Peoria,2020-11
B-26554,"$7,564 ","$3,463 ",5,Office Supplies,Paper,Credit Card,01-Oct-24,Renee Gomez,Florida,Miami,2024-10
B-26554,"$7,564 ","$3,463 ",5,Office Supplies,Paper,Credit Card,01-Jul-24,Connie Olson,Texas,Houston,2024-07
B-26554,"$3,409 ","$1,605 ",20,Electronics,Electronic Games,UPI,16-Jun-24,Louis Jimenez,Florida,Tampa,2024-06
B-26554,"$3,409 ","$1,605 ",20,Electronics,Electronic Games,UPI,21-Nov-20,Jessica Jones,Illinois,Peoria,2020-11
B-26554,"$3,409 ","$1,605 ",20,Electronics,Electronic Games,UPI,01-Oct-24,Renee Gomez,Florida,Miami,2024-10
B-26554,"$3,409 ","$1,605 ",20,Electronics,Electronic Games,UPI,01-Jul-24,Connie Olson,Texas,Houston,2024-07
B-26883,"$9,751 ","$2,459 ",13,Office Supplies,Pens,COD,23-Nov-20,Christian Jones,New York,Buffalo,2020-11
B-25423,"$6,385 ","$2,656 ",11,Electronics,Printers,Credit Card,18-Mar-23,Matthew Kelley,Florida,Orlando,2023-03
B-25423,"$6,385 ","$2,656 ",11,Electronics,Printers,Credit Card,19-Oct-22,Candace Martinez,Florida,Tampa,2022-10
B-26324,"$6,355 ","$1,335 ",15,Electronics,Electronic Games,Debit Card,31-Aug-23,Jacob Mann,Texas,Austin,2023-08
B-26324,"$6,355 ","$1,335 ",15,Electronics,Electronic Games,Debit Card,06-Jun-21,Keith Reese,Texas,Austin,2021-06
B-26945,"$7,377 ",$320 ,15,Electronics,Printers,Debit Card,21-Dec-22,Aaron Jones,Texas,Austin,2022-12
B-26945,"$2,054 ",$371 ,12,Office Supplies,Markers,EMI,21-Dec-22,Aaron Jones,Texas,Austin,2022-12
B-26405,"$7,497 ",$319 ,18,Furniture,Chairs,COD,12-Feb-24,Christopher Brooks,Illinois,Peoria,2024-02
B-26046,"$2,565 ",$983 ,20,Electronics,Electronic Games,Debit Card,05-Dec-22,Charles Moore,Florida,Miami,2022-12
B-26046,"$5,024 ","$1,544 ",19,Office Supplies,Pens,COD,05-Dec-22,Charles Moore,Florida,Miami,2022-12
B-25746,"$8,243 ","$1,346 ",15,Office Supplies,Binders,Debit Card,04-Apr-21,Manuel Walls,Texas,Houston,2021-04
B-25232,"$7,792 ","$1,403 ",13,Office Supplies,Paper,UPI,12-Feb-21,Darren Moore,Illinois,Peoria,2021-02
B-25232,"$7,792 ","$1,403 ",13,Office Supplies,Paper,UPI,27-Dec-22,Stephanie Thomas,New York,Rochester,2022-12
B-25232,"$7,792 ","$1,403 ",13,Office Supplies,Paper,UPI,19-Jan-24,Kristy Hernandez,California,San Diego,2024-01
B-25232,"$2,346 ",$388 ,14,Furniture,Chairs,Debit Card,12-Feb-21,Darren Moore,Illinois,Peoria,2021-02
B-25232,"$2,346 ",$388 ,14,Furniture,Chairs,Debit Card,27-Dec-22,Stephanie Thomas,New York,Rochester,2022-12
B-25232,"$2,346 ",$388 ,14,Furniture,Chairs,Debit Card,19-Jan-24,Kristy Hernandez,California,San Diego,2024-01
B-25591,"$7,346 ","$1,043 ",10,Furniture,Sofas,Credit Card,25-Dec-22,Randy Johnson,Ohio,Columbus,2022-12
B-25591,"$9,770 ","$4,132 ",7,Electronics,Electronic Games,UPI,25-Dec-22,Randy Johnson,Ohio,Columbus,2022-12
B-25591,"$7,179 ",$683 ,13,Electronics,Laptops,Credit Card,25-Dec-22,Randy Johnson,Ohio,Columbus,2022-12
B-26325,"$5,449 ","$2,389 ",2,Electronics,Phones,UPI,06-Oct-22,James Benitez,Florida,Miami,2022-10
B-25251,"$2,895 ",$104 ,6,Furniture,Chairs,COD,27-Apr-20,Donald York,New York,Buffalo,2020-04
B-25251,"$2,895 ",$104 ,6,Furniture,Chairs,COD,13-May-24,Tiffany Parker,Texas,Houston,2024-05
B-25251,$697 ,$116 ,1,Furniture,Chairs,UPI,27-Apr-20,Donald York,New York,Buffalo,2020-04
B-25251,$697 ,$116 ,1,Furniture,Chairs,UPI,13-May-24,Tiffany Parker,Texas,Houston,2024-05
B-25464,"$6,145 ","$1,414 ",4,Furniture,Chairs,COD,23-Oct-20,Melissa Mcknight,California,Los Angeles,2020-10
B-25464,"$2,504 ",$440 ,18,Electronics,Printers,UPI,23-Oct-20,Melissa Mcknight,California,Los Angeles,2020-10
B-25464,"$3,124 ",$138 ,16,Electronics,Phones,Debit Card,23-Oct-20,Melissa Mcknight,California,Los Angeles,2020-10
B-26678,"$6,934 ","$1,226 ",1,Electronics,Electronic Games,Debit Card,11-Jun-21,Mr. Jack Mercado,Ohio,Cincinnati,2021-06
B-26678,"$6,934 ","$1,226 ",1,Electronics,Electronic Games,Debit Card,08-Sep-21,Christian Jones,New York,Rochester,2021-09
B-25962,"$4,202 ","$1,171 ",3,Office Supplies,Markers,COD,23-Nov-22,Rachel Fisher,Illinois,Peoria,2022-11
B-25962,"$4,202 ","$1,171 ",3,Office Supplies,Markers,COD,31-Oct-22,Donald Moore,New York,Rochester,2022-10
B-25962,"$4,202 ","$1,171 ",3,Office Supplies,Markers,COD,06-Nov-23,William Wu,Florida,Tampa,2023-11
B-25962,"$4,202 ","$1,171 ",3,Office Supplies,Markers,COD,12-Nov-23,Jesus Zuniga,Texas,Houston,2023-11
B-26586,"$2,239 ",$828 ,1,Electronics,Printers,UPI,26-Jun-23,Michael Gallegos,California,Los Angeles,2023-06
B-26586,"$2,239 ",$828 ,1,Electronics,Printers,UPI,30-Sep-23,Robert Daniels,Illinois,Chicago,2023-09
B-26586,"$2,450 ","$1,002 ",4,Electronics,Phones,Debit Card,26-Jun-23,Michael Gallegos,California,Los Angeles,2023-06
B-26586,"$2,450 ","$1,002 ",4,Electronics,Phones,Debit Card,30-Sep-23,Robert Daniels,Illinois,Chicago,2023-09
B-26841,"$9,827 ","$4,208 ",13,Furniture,Chairs,Debit Card,12-Sep-20,Jill Jones,New York,New York City,2020-09
B-26841,"$8,077 ",$240 ,15,Furniture,Sofas,Credit Card,12-Sep-20,Jill Jones,New York,New York City,2020-09
B-26284,"$5,152 ","$2,045 ",14,Electronics,Phones,UPI,27-Nov-20,Elizabeth Miller,Illinois,Springfield,2020-11
B-26284,"$5,152 ","$2,045 ",14,Electronics,Phones,UPI,25-Aug-22,Sabrina Clark,California,Los Angeles,2022-08
B-26284,"$5,152 ","$2,045 ",14,Electronics,Phones,UPI,23-Aug-23,Larry Casey,Illinois,Chicago,2023-08
B-26284,"$5,152 ","$2,045 ",14,Electronics,Phones,UPI,11-Oct-23,Daniel Burns,New York,Rochester,2023-10
B-26478,"$2,542 ",$190 ,1,Office Supplies,Markers,Credit Card,21-Apr-22,James Tanner,Texas,Houston,2022-04
B-26679,"$8,102 ","$1,800 ",5,Office Supplies,Markers,UPI,14-Sep-23,Leonard Gonzalez,California,San Francisco,2023-09
B-26679,"$8,102 ","$1,800 ",5,Office Supplies,Markers,UPI,29-Apr-20,Richard Lee,New York,Buffalo,2020-04
B-26679,"$8,102 ","$1,800 ",5,Office Supplies,Markers,UPI,15-Dec-20,Matthew Schroeder,Ohio,Cleveland,2020-12
B-26679,"$3,234 ","$1,274 ",10,Furniture,Tables,EMI,14-Sep-23,Leonard Gonzalez,California,San Francisco,2023-09
B-26679,"$3,234 ","$1,274 ",10,Furniture,Tables,EMI,29-Apr-20,Richard Lee,New York,Buffalo,2020-04
B-26679,"$3,234 ","$1,274 ",10,Furniture,Tables,EMI,15-Dec-20,Matthew Schroeder,Ohio,Cleveland,2020-12
B-26397,"$6,200 ","$2,321 ",18,Furniture,Tables,Credit Card,11-Jul-24,Marcus Flores,California,Los Angeles,2024-07
B-26397,"$6,200 ","$2,321 ",18,Furniture,Tables,Credit Card,21-Sep-24,Tonya Long,Florida,Miami,2024-09
B-25957,"$4,470 ",$413 ,13,Electronics,Laptops,UPI,02-Feb-25,Michael Chambers,California,Los Angeles,2025-02
B-26916,$916 ,$362 ,7,Office Supplies,Pens,UPI,21-Oct-22,Kaylee Glover,Illinois,Springfield,2022-10
B-26916,$916 ,$362 ,7,Office Supplies,Pens,UPI,21-Oct-20,Pamela Patterson,California,San Francisco,2020-10
B-26916,"$1,165 ",$302 ,20,Furniture,Sofas,UPI,21-Oct-22,Kaylee Glover,Illinois,Springfield,2022-10
B-26916,"$1,165 ",$302 ,20,Furniture,Sofas,UPI,21-Oct-20,Pamela Patterson,California,San Francisco,2020-10
B-26916,"$7,846 ",$677 ,12,Furniture,Chairs,UPI,21-Oct-22,Kaylee Glover,Illinois,Springfield,2022-10
B-26916,"$7,846 ",$677 ,12,Furniture,Chairs,UPI,21-Oct-20,Pamela Patterson,California,San Francisco,2020-10
B-25925,"$3,022 ",$384 ,1,Office Supplies,Pens,Credit Card,11-Jan-22,Ronald Mckinney,Texas,Austin,2022-01
B-25925,"$3,022 ",$384 ,1,Office Supplies,Pens,Credit Card,17-Feb-21,James Hart,Illinois,Chicago,2021-02
B-25925,"$5,266 ","$1,111 ",13,Electronics,Electronic Games,Debit Card,11-Jan-22,Ronald Mckinney,Texas,Austin,2022-01
B-25925,"$5,266 ","$1,111 ",13,Electronics,Electronic Games,Debit Card,17-Feb-21,James Hart,Illinois,Chicago,2021-02
B-25602,"$4,853 ","$1,764 ",9,Office Supplies,Pens,Debit Card,06-Nov-21,Rhonda Harris,Florida,Orlando,2021-11
B-25602,"$4,853 ","$1,764 ",9,Office Supplies,Pens,Debit Card,30-Aug-22,Randy Fisher,Texas,Houston,2022-08
B-26592,"$9,832 ","$1,270 ",1,Office Supplies,Pens,COD,07-Oct-22,James Hernandez,California,San Francisco,2022-10
B-26592,$796 ,$153 ,15,Office Supplies,Pens,Credit Card,07-Oct-22,James Hernandez,California,San Francisco,2022-10
B-26251,$883 ,$127 ,7,Furniture,Chairs,COD,04-Jun-23,Brenda Murphy,California,San Francisco,2023-06
B-26251,"$4,539 ","$1,155 ",8,Furniture,Bookcases,Debit Card,04-Jun-23,Brenda Murphy,California,San Francisco,2023-06
B-26251,"$9,659 ","$2,226 ",16,Office Supplies,Binders,Debit Card,04-Jun-23,Brenda Murphy,California,San Francisco,2023-06
B-25979,"$9,562 ",$325 ,2,Electronics,Printers,Debit Card,13-May-22,Andrew Kirby,California,San Diego,2022-05
B-25437,"$4,688 ","$1,841 ",3,Electronics,Laptops,Credit Card,23-Jan-23,Justin Thomas,California,San Francisco,2023-01
B-25437,"$4,688 ","$1,841 ",3,Electronics,Laptops,Credit Card,25-Jul-21,Jillian Johnson MD,California,San Diego,2021-07
B-26986,"$7,900 ",$482 ,4,Electronics,Phones,COD,08-Mar-25,William Martin,Ohio,Columbus,2025-03
B-25990,"$6,967 ","$3,257 ",17,Furniture,Bookcases,COD,25-Dec-22,Mark Dixon,Ohio,Cincinnati,2022-12
B-25990,"$1,091 ",$277 ,6,Office Supplies,Paper,COD,25-Dec-22,Mark Dixon,Ohio,Cincinnati,2022-12
B-25990,"$6,027 ","$1,530 ",2,Office Supplies,Binders,Credit Card,25-Dec-22,Mark Dixon,Ohio,Cincinnati,2022-12
B-25222,"$4,852 ",$218 ,2,Furniture,Tables,EMI,24-Apr-24,Alicia Allen,Texas,Dallas,2024-04
B-25222,"$4,852 ",$218 ,2,Furniture,Tables,EMI,24-Dec-21,Cynthia Meyer,Florida,Tampa,2021-12
B-25222,"$4,852 ",$218 ,2,Furniture,Tables,EMI,07-Sep-23,Brandon Norton,Illinois,Springfield,2023-09
B-26402,"$4,314 ","$1,453 ",6,Furniture,Sofas,COD,10-Aug-21,Christina Scott,Florida,Tampa,2021-08
B-26792,"$3,288 ","$1,477 ",3,Office Supplies,Pens,EMI,26-May-24,Andrew Macias,Texas,Austin,2024-05
B-26792,"$3,288 ","$1,477 ",3,Office Supplies,Pens,EMI,19-Feb-22,Alejandro Williams,Illinois,Springfield,2022-02
B-25154,"$3,977 ",$813 ,5,Office Supplies,Binders,Credit Card,09-Dec-24,Mark Rodriguez,New York,New York City,2024-12
B-26114,"$6,252 ","$1,377 ",2,Electronics,Printers,EMI,01-Jun-23,Sarah Montgomery,Illinois,Chicago,2023-06
B-26485,"$9,084 ","$3,253 ",12,Office Supplies,Pens,Debit Card,05-Nov-23,Marisa Prince,New York,Buffalo,2023-11
B-26191,"$8,994 ","$1,481 ",15,Electronics,Phones,Credit Card,21-Jun-20,James Bonilla,California,San Diego,2020-06
B-26754,"$1,089 ",$176 ,16,Office Supplies,Markers,EMI,26-Oct-20,Robin Myers,Texas,Dallas,2020-10
B-25953,"$6,690 ","$1,001 ",19,Office Supplies,Binders,UPI,06-Jun-22,Nancy Sanchez,Illinois,Springfield,2022-06
B-25953,"$6,690 ","$1,001 ",19,Office Supplies,Binders,UPI,13-Nov-21,Sydney Walls,Illinois,Chicago,2021-11
B-25953,"$4,985 ","$1,920 ",10,Furniture,Bookcases,Credit Card,06-Jun-22,Nancy Sanchez,Illinois,Springfield,2022-06
B-25953,"$4,985 ","$1,920 ",10,Furniture,Bookcases,Credit Card,13-Nov-21,Sydney Walls,Illinois,Chicago,2021-11
B-26516,"$8,590 ","$3,565 ",15,Electronics,Electronic Games,EMI,11-Nov-21,Deborah Hoffman,Florida,Miami,2021-11
B-26516,"$6,973 ","$3,038 ",10,Furniture,Tables,COD,11-Nov-21,Deborah Hoffman,Florida,Miami,2021-11
B-26843,"$4,591 ","$1,941 ",19,Electronics,Printers,EMI,31-Jul-21,Megan Williams,Texas,Dallas,2021-07
B-26843,"$9,612 ","$2,572 ",17,Office Supplies,Pens,Credit Card,31-Jul-21,Megan Williams,Texas,Dallas,2021-07
B-26167,"$5,343 ",$655 ,1,Furniture,Chairs,EMI,13-Apr-24,Shane Clark,California,San Diego,2024-04
B-26972,"$6,956 ",$318 ,20,Office Supplies,Markers,Debit Card,19-Apr-22,Steven Haynes,Illinois,Springfield,2022-04
B-25673,"$5,306 ","$2,405 ",17,Furniture,Tables,EMI,23-Mar-24,Kimberly Fuller,New York,Buffalo,2024-03
B-26587,"$8,982 ",$448 ,17,Furniture,Sofas,UPI,07-May-21,Angela Lyons,New York,New York City,2021-05
B-26587,"$4,826 ",$562 ,5,Office Supplies,Paper,Debit Card,07-May-21,Angela Lyons,New York,New York City,2021-05
B-26668,$972 ,$106 ,15,Office Supplies,Pens,EMI,06-May-22,Betty Tucker,Ohio,Cincinnati,2022-05
B-26906,"$3,665 ",$802 ,4,Office Supplies,Markers,Credit Card,09-Aug-21,Brianna Hunt,Florida,Miami,2021-08
B-26906,"$3,665 ",$802 ,4,Office Supplies,Markers,Credit Card,09-Feb-25,Cathy Clark,Florida,Tampa,2025-02
B-25226,"$9,808 ","$2,117 ",2,Office Supplies,Pens,UPI,23-Apr-24,Nicole Warren,California,Los Angeles,2024-04
B-25166,"$1,133 ",$73 ,17,Furniture,Chairs,UPI,23-Feb-23,Richard Castaneda,Ohio,Cleveland,2023-02
B-25166,"$1,133 ",$73 ,17,Furniture,Chairs,UPI,06-Jun-24,Sarah Torres,California,San Diego,2024-06
B-25166,"$6,248 ","$1,168 ",19,Furniture,Bookcases,COD,23-Feb-23,Richard Castaneda,Ohio,Cleveland,2023-02
B-25166,"$6,248 ","$1,168 ",19,Furniture,Bookcases,COD,06-Jun-24,Sarah Torres,California,San Diego,2024-06
B-25454,"$5,666 ","$2,733 ",17,Electronics,Electronic Games,Credit Card,27-Jan-25,Vanessa Deleon,Florida,Tampa,2025-01
B-26215,"$4,171 ","$1,450 ",18,Office Supplies,Markers,COD,07-Apr-23,Richard Lyons,Texas,Dallas,2023-04
B-25777,"$6,236 ","$2,839 ",7,Electronics,Printers,Credit Card,20-Jan-22,Eric Adams,Illinois,Springfield,2022-01
B-25777,"$6,236 ","$2,839 ",7,Electronics,Printers,Credit Card,10-May-22,Chad Brown,Florida,Orlando,2022-05
B-25383,"$5,410 ","$2,456 ",8,Furniture,Chairs,Credit Card,29-May-24,Kayla Becker,California,Los Angeles,2024-05
B-25383,"$5,410 ","$2,456 ",8,Furniture,Chairs,Credit Card,04-Jan-22,Ashley Freeman,Florida,Tampa,2022-01
B-26409,"$3,024 ","$1,353 ",1,Furniture,Sofas,Credit Card,02-May-24,Scott Harris,California,Los Angeles,2024-05
B-26409,"$3,024 ","$1,353 ",1,Furniture,Sofas,Credit Card,28-Dec-21,John James,Ohio,Columbus,2021-12
B-26684,"$7,434 ","$2,851 ",5,Office Supplies,Markers,UPI,12-Dec-22,Jesse Bond,Illinois,Springfield,2022-12
B-26726,"$7,213 ",$508 ,19,Electronics,Electronic Games,Debit Card,17-Aug-23,Brandon Hughes,Texas,Dallas,2023-08
